"last_name, first_name",player_id,team_name_alt,pitch_type,pitch_name,run_value_per_100,run_value,pitches,pitch_usage,pa,ba,slg,woba,whiff_percent,k_percent,put_away,est_ba,est_slg,est_woba,hard_hit_percent
"Baumann, Mike",657508,MIA,FF,4-Seam Fastball,-1.0,-4,433,40.6,96,0.308,0.654,0.445,19.4,10.4,8.9,0.276,0.538,0.411,56.3
"Hudson, Dakota",641712,COL,SL,Slider,-0.1,0,367,24.3,96,0.289,0.361,0.331,31.8,19.8,18.3,0.279,0.363,0.33,33.3
"Kuhl, Chad",641771,CWS,SL,Slider,1.2,4,349,35.6,96,0.221,0.279,0.27,35.4,30.2,22.7,0.207,0.324,0.271,23.7
"McKenzie, Triston",663474,CLE,CU,Curveball,0.0,0,347,26.6,96,0.176,0.341,0.255,37.3,42.7,25.9,0.159,0.289,0.217,36.0
"Jax, Griffin",643377,MIN,ST,Sweeper,0.9,4,400,37.5,96,0.216,0.273,0.248,45.3,43.8,25.5,0.168,0.227,0.21,25.5
"Bivens, Spencer",702352,SF,SI,Sinker,-0.2,-1,363,47.3,96,0.299,0.483,0.385,10.8,12.5,15.8,0.292,0.483,0.367,42.1
"Hamilton, Ian",641656,NYY,SL,Slider,-0.1,0,336,54.3,96,0.241,0.356,0.294,45.8,31.3,21.7,0.229,0.344,0.275,33.9
"Iglesias, Raisel",628452,ATL,CH,Changeup,3.2,9,285,30.7,95,0.148,0.193,0.185,32.6,23.2,20.8,0.213,0.295,0.253,28.4
"Kremer, Dean",665152,BAL,SI,Sinker,0.1,0,322,14.8,95,0.244,0.354,0.334,7.2,24.2,23.2,0.232,0.332,0.304,35.0
"Miller, Tyson",668338,CHC,FF,4-Seam Fastball,1.4,6,442,47.3,95,0.218,0.356,0.284,28.2,27.4,20.3,0.24,0.432,0.32,49.2
"Freeland, Kyle",607536,COL,FF,4-Seam Fastball,-1.3,-5,360,20.4,95,0.33,0.56,0.413,7.1,7.4,7.6,0.303,0.52,0.365,39.3
"Young, Danny",664849,NYM,SI,Sinker,0.9,3,329,47.2,95,0.262,0.357,0.315,12.7,17.9,20.5,0.294,0.412,0.349,44.9
"Fried, Max",608331,ATL,CH,Changeup,1.6,6,377,13.7,95,0.196,0.283,0.232,25.1,14.7,14.4,0.255,0.377,0.289,26.9
"Pagán, Emilio",641941,CIN,FF,4-Seam Fastball,0.3,1,343,57.8,95,0.259,0.435,0.332,25.9,25.3,22.0,0.249,0.496,0.354,56.5
"Bender, Anthony",669622,MIA,ST,Sweeper,1.7,7,433,45.4,95,0.17,0.284,0.233,31.4,37.9,20.6,0.15,0.241,0.202,32.1
"Stone, Gavin",694813,LAD,SL,Slider,1.0,3,318,14.8,95,0.239,0.326,0.256,35.5,27.4,22.0,0.244,0.384,0.279,44.8
"Holmes, Grant",656550,ATL,SL,Slider,0.0,0,331,32.3,94,0.258,0.337,0.28,41.6,28.7,23.7,0.234,0.387,0.285,39.7
"Ryan, Joe",657746,MIN,ST,Sweeper,0.2,1,341,16.2,94,0.207,0.37,0.254,33.7,36.2,23.4,0.166,0.233,0.185,17.2
"Cortes, Nestor",641482,NYY,ST,Sweeper,-0.5,-2,450,15.8,94,0.281,0.506,0.348,25.0,18.1,17.2,0.229,0.415,0.282,39.2
"Bummer, Aaron",607481,ATL,SI,Sinker,0.0,0,388,39.8,94,0.361,0.482,0.408,10.8,7.4,10.9,0.275,0.34,0.321,41.6
"Keller, Mitch",656605,PIT,FC,Cutter,-1.0,-3,351,12.3,94,0.265,0.578,0.388,19.4,9.6,23.7,0.306,0.553,0.397,38.2
"Estes, Joey",683155,ATH,SL,Slider,-0.7,-2,276,13.6,94,0.261,0.435,0.298,22.3,24.5,16.4,0.255,0.441,0.302,41.4
"Montgomery, Jordan",656756,AZ,FF,4-Seam Fastball,0.3,1,332,17.2,94,0.279,0.36,0.309,18.6,12.8,10.6,0.256,0.401,0.319,40.0
"Gallen, Zac",668678,AZ,CH,Changeup,0.8,3,351,14.0,94,0.27,0.382,0.305,26.5,18.1,15.7,0.28,0.418,0.324,38.9
"Milner, Hoby",571948,MIL,SI,Sinker,-1.5,-5,333,31.9,94,0.382,0.551,0.436,6.5,9.6,13.0,0.32,0.443,0.35,37.0
"Shuster, Jared",694363,CWS,CH,Changeup,-0.9,-3,379,29.4,94,0.244,0.372,0.324,31.2,17.0,14.0,0.25,0.35,0.325,26.6
"Matz, Steven",571927,STL,SI,Sinker,0.4,2,450,59.7,94,0.247,0.412,0.327,15.0,17.0,13.6,0.242,0.392,0.311,31.4
"Varland, Louis",686973,MIN,FF,4-Seam Fastball,-0.8,-3,383,42.5,93,0.306,0.553,0.401,24.2,24.7,21.7,0.254,0.474,0.338,38.1
"Fulmer, Carson",608334,LAA,SI,Sinker,0.4,1,358,24.3,93,0.299,0.39,0.356,12.2,6.5,10.2,0.297,0.486,0.399,43.1
"Verlander, Justin",434378,HOU,SL,Slider,0.8,2,305,19.3,93,0.195,0.322,0.255,21.5,18.3,13.3,0.195,0.327,0.254,19.7
"Festa, David",701581,MIN,FF,4-Seam Fastball,-1.1,-5,442,40.2,93,0.304,0.544,0.411,19.4,24.7,21.3,0.265,0.514,0.386,50.0
"Sands, Cole",663485,MIN,FF,4-Seam Fastball,1.9,6,334,28.9,93,0.198,0.302,0.254,31.1,35.5,25.0,0.196,0.413,0.285,44.4
"Maeda, Kenta",628317,DET,FF,4-Seam Fastball,-2.7,-12,441,22.5,93,0.359,0.667,0.477,13.1,21.5,14.7,0.307,0.553,0.419,41.4
"Hall, DL",669084,MIL,FF,4-Seam Fastball,-2.7,-9,351,44.9,93,0.395,0.553,0.467,12.5,11.8,11.6,0.273,0.461,0.382,39.4
"Wilson, Justin",458677,CIN,FF,4-Seam Fastball,-1.8,-7,405,49.6,93,0.333,0.642,0.454,27.6,32.3,21.0,0.253,0.568,0.381,45.3
"Fairbanks, Pete",664126,TB,FF,4-Seam Fastball,-0.2,-1,364,52.3,93,0.28,0.341,0.325,18.5,15.1,17.3,0.285,0.46,0.364,41.2
"Glasnow, Tyler",607192,LAD,CU,Curveball,2.1,8,374,18.6,93,0.098,0.174,0.122,47.5,57.0,30.5,0.117,0.181,0.135,38.5
"Chapman, Aroldis",547973,PIT,SI,Sinker,-1.1,-4,313,27.7,93,0.182,0.352,0.259,33.1,52.7,24.6,0.133,0.276,0.209,43.6
"Santana, Dennis",642701,PIT,SL,Slider,1.2,4,357,32.3,93,0.222,0.344,0.258,41.8,26.9,18.8,0.208,0.328,0.247,26.2
"Banks, Tanner",621383,PHI,SL,Slider,0.4,2,387,33.0,93,0.293,0.415,0.371,25.8,16.1,19.2,0.259,0.36,0.309,36.2
"Adam, Jason",592094,SD,FF,4-Seam Fastball,1.7,7,411,37.1,93,0.167,0.286,0.257,26.9,16.1,14.0,0.231,0.451,0.322,47.1
"Domínguez, Seranthony",622554,BAL,FF,4-Seam Fastball,0.2,1,434,40.8,93,0.21,0.407,0.325,21.5,24.7,16.9,0.208,0.417,0.327,24.1
"Maton, Phil",664208,NYM,CU,Curveball,0.0,0,312,28.9,93,0.16,0.272,0.251,33.5,39.8,20.8,0.178,0.254,0.254,20.5
"Díaz, Edwin",621242,NYM,FF,4-Seam Fastball,0.6,3,475,52.1,93,0.19,0.304,0.278,36.6,41.9,31.7,0.172,0.331,0.279,39.0
"Muñoz, Roddery",682610,MIA,SI,Sinker,-0.7,-2,337,22.7,92,0.27,0.554,0.412,10.3,13.0,18.2,0.301,0.576,0.42,49.2
"Ruiz, José",614179,PHI,CU,Curveball,-0.5,-2,344,41.2,92,0.261,0.398,0.305,33.7,29.3,21.8,0.228,0.367,0.267,45.2
"Robertson, David",502085,TEX,CU,Curveball,-1.6,-5,323,26.7,92,0.274,0.393,0.333,28.7,27.2,20.7,0.287,0.469,0.368,42.4
"Cannon, Jonathan",686563,CWS,FC,Cutter,0.3,1,390,19.2,92,0.272,0.457,0.367,19.0,7.6,13.2,0.259,0.459,0.356,29.7
"Gilbert, Logan",669302,SEA,FC,Cutter,-0.1,0,320,10.5,92,0.25,0.489,0.338,27.4,18.5,28.8,0.283,0.532,0.362,42.3
"Hicks, Jordan",663855,SF,ST,Sweeper,-0.1,-1,471,24.1,92,0.152,0.329,0.301,37.6,29.3,15.9,0.156,0.308,0.269,32.7
"Miller, Mason",695243,ATH,SL,Slider,2.0,7,358,35.0,92,0.14,0.186,0.171,47.2,51.1,31.3,0.099,0.148,0.143,22.5
"Muñoz, Roddery",682610,MIA,FF,4-Seam Fastball,-3.3,-13,401,27.0,92,0.325,0.714,0.479,17.9,14.1,9.2,0.283,0.674,0.445,55.4
"Stratton, Chris",608717,KC,FF,4-Seam Fastball,-0.5,-2,376,37.8,91,0.288,0.409,0.393,21.5,16.5,16.7,0.28,0.492,0.421,44.6
"Junis, Jakob",596001,CIN,SI,Sinker,1.6,6,342,36.3,91,0.247,0.376,0.297,19.5,14.3,18.3,0.289,0.464,0.351,52.8
"Rodríguez, Randy",678495,SF,SL,Slider,1.5,5,350,39.8,91,0.181,0.289,0.232,37.1,25.3,23.5,0.176,0.333,0.252,33.9
"Thornton, Trent",663423,SEA,ST,Sweeper,0.9,3,345,30.3,91,0.212,0.306,0.263,27.7,23.1,18.8,0.2,0.305,0.237,30.3
"Musgrove, Joe",605397,SD,FF,4-Seam Fastball,-1.2,-5,364,23.0,91,0.253,0.53,0.361,23.5,26.4,18.8,0.275,0.551,0.379,49.2
"Pepiot, Ryan",686752,TB,SL,Slider,0.3,1,375,17.4,91,0.264,0.402,0.305,31.7,17.6,17.6,0.293,0.496,0.352,36.6
"Peguero, Elvis",665625,MIL,SL,Slider,0.4,2,419,50.5,90,0.212,0.325,0.293,41.2,31.1,21.9,0.198,0.264,0.261,36.5
"Buehler, Walker",621111,LAD,FF,4-Seam Fastball,-3.4,-13,386,28.9,90,0.342,0.696,0.481,16.9,10.0,9.8,0.33,0.659,0.451,50.7
"Hancock, Emerson",676106,SEA,FF,4-Seam Fastball,0.0,0,341,33.6,90,0.25,0.438,0.338,23.6,16.7,14.7,0.312,0.565,0.409,56.9
"Wood, Alex",622072,ATH,SI,Sinker,-2.9,-10,348,46.0,90,0.351,0.635,0.464,20.0,17.8,13.9,0.343,0.595,0.448,46.7
"Allen, Logan",671106,CLE,CH,Changeup,-0.6,-2,303,18.2,90,0.237,0.438,0.352,27.1,18.9,16.7,0.254,0.397,0.329,47.6
"Brown, Hunter",686613,HOU,CH,Changeup,0.8,3,362,12.5,90,0.221,0.26,0.276,29.6,15.6,13.5,0.197,0.277,0.285,23.4
"Jarvis, Bryce",686826,AZ,FF,4-Seam Fastball,0.9,3,348,34.6,90,0.208,0.278,0.31,14.9,14.4,10.2,0.288,0.467,0.399,47.5
"Brown, Ben",676962,CHC,CU,Curveball,1.0,3,303,35.7,90,0.141,0.294,0.214,51.0,48.9,34.1,0.133,0.25,0.193,42.9
"Ferguson, Tyler",621053,ATH,FF,4-Seam Fastball,-0.1,0,316,38.6,90,0.205,0.359,0.302,32.1,43.3,30.2,0.162,0.361,0.284,38.5
"Rodón, Carlos",607074,NYY,CH,Changeup,1.5,6,400,12.9,90,0.188,0.247,0.219,49.5,25.6,19.5,0.187,0.268,0.228,29.0
"Sandoval, Patrick",663776,LAA,SL,Slider,-0.1,0,357,24.7,90,0.265,0.434,0.337,24.3,20.0,18.9,0.296,0.461,0.353,50.0
"Dubin, Shawn",681869,HOU,FF,4-Seam Fastball,1.1,4,367,43.7,90,0.188,0.217,0.313,18.5,26.7,26.1,0.186,0.268,0.315,39.1
"Strickland, Hunter",519326,LAA,FF,4-Seam Fastball,0.0,0,367,31.7,89,0.208,0.403,0.317,19.3,22.5,17.7,0.194,0.428,0.32,50.9
"Chafin, Andrew",605177,TEX,SI,Sinker,-1.5,-6,381,39.4,89,0.43,0.532,0.465,14.0,5.6,15.2,0.31,0.418,0.36,31.1
"Okert, Steven",595345,MIN,SL,Slider,1.4,5,365,59.3,89,0.141,0.295,0.239,31.0,30.3,22.7,0.128,0.24,0.222,15.4
"Gilbert, Logan",669302,SEA,ST,Sweeper,1.4,5,358,11.8,89,0.181,0.301,0.226,35.4,37.1,25.0,0.179,0.252,0.209,25.0
"Bassitt, Chris",605135,TOR,CU,Curveball,-0.2,-1,405,13.7,89,0.221,0.351,0.307,29.2,19.1,15.6,0.229,0.433,0.338,33.3
"Sears, JP",676664,ATH,SI,Sinker,0.7,2,307,10.7,89,0.266,0.38,0.337,10.3,3.4,9.1,0.269,0.423,0.347,46.1
"Liberatore, Matthew",669461,STL,SI,Sinker,-0.4,-1,279,20.6,89,0.272,0.469,0.351,14.1,20.2,17.5,0.255,0.45,0.339,46.0
"Leclerc, José",600917,TEX,FF,4-Seam Fastball,0.6,3,419,34.8,89,0.176,0.294,0.31,32.0,27.0,18.9,0.199,0.391,0.347,32.6
"Pallante, Andre",669467,STL,SL,Slider,-0.2,-1,333,17.2,88,0.294,0.435,0.332,28.2,26.1,19.8,0.224,0.324,0.257,35.5
"Holton, Tyler",663947,DET,SI,Sinker,1.8,5,292,21.8,88,0.152,0.329,0.257,9.3,14.8,19.4,0.254,0.455,0.34,43.3
"Romero, JoJo",668941,STL,ST,Sweeper,1.9,6,312,33.9,88,0.099,0.235,0.183,43.6,45.5,28.8,0.142,0.242,0.208,31.7
"Martinez, Justin",679885,AZ,FS,Split-Finger,2.3,6,256,21.8,88,0.098,0.122,0.149,54.0,65.9,36.5,0.096,0.115,0.136,12.5
"Ashcraft, Graham",668933,CIN,SL,Slider,1.3,6,429,32.0,88,0.145,0.217,0.189,37.0,34.1,20.8,0.188,0.329,0.255,38.9
"Ottavino, Adam",493603,NYM,SI,Sinker,1.1,4,339,33.8,88,0.231,0.269,0.276,14.3,28.4,22.5,0.197,0.298,0.272,43.4
"Brieske, Beau",689225,DET,CH,Changeup,-0.1,0,305,26.5,88,0.212,0.4,0.273,31.9,26.1,20.2,0.204,0.317,0.243,24.2
"Marsh, Alec",679525,KC,CU,Curveball,-1.4,-5,355,16.4,88,0.263,0.5,0.352,27.4,27.3,18.3,0.277,0.482,0.352,47.4
"Burr, Ryan",621114,TOR,SL,Slider,0.5,2,345,60.5,88,0.214,0.369,0.28,36.8,38.6,28.3,0.235,0.373,0.28,44.0
"Akin, Keegan",669211,BAL,SL,Slider,1.5,6,412,33.2,88,0.153,0.294,0.206,35.7,33.0,25.2,0.178,0.297,0.227,33.3
"Alexander, Tyler",641302,TB,ST,Sweeper,1.5,5,312,18.7,88,0.227,0.364,0.254,18.8,23.9,17.6,0.226,0.408,0.269,29.9
"Buttó, José",676130,NYM,CH,Changeup,0.0,0,270,22.1,88,0.156,0.312,0.252,42.6,42.0,28.9,0.171,0.327,0.265,56.1
"Romero, JoJo",668941,STL,SI,Sinker,1.0,4,358,39.0,88,0.284,0.42,0.35,9.3,4.5,9.8,0.314,0.509,0.385,44.2
"Musgrove, Joe",605397,SD,FC,Cutter,1.5,5,323,20.4,88,0.298,0.405,0.335,25.0,14.8,22.0,0.265,0.42,0.316,28.2
"Alcala, Jorge",660896,MIN,FF,4-Seam Fastball,-0.6,-3,408,43.8,88,0.224,0.513,0.36,29.9,21.6,16.8,0.206,0.467,0.34,49.1
"Cruz, Fernando",518585,CIN,FF,4-Seam Fastball,-0.1,0,368,32.3,88,0.295,0.513,0.376,14.3,19.3,26.6,0.324,0.575,0.412,56.5
"Montgomery, Jordan",656756,AZ,CH,Changeup,-1.8,-7,373,19.3,87,0.321,0.593,0.401,38.6,21.8,21.1,0.273,0.507,0.36,41.3
"Dunning, Dane",641540,TEX,SL,Slider,-2.2,-9,396,23.4,87,0.274,0.512,0.346,30.4,29.9,19.0,0.226,0.408,0.285,41.4
"Pressly, Ryan",519151,HOU,SL,Slider,1.0,3,280,28.9,87,0.244,0.333,0.295,30.9,18.4,20.5,0.216,0.345,0.28,43.8
"Sims, Lucas",608371,BOS,ST,Sweeper,0.1,1,382,43.2,87,0.215,0.38,0.286,26.6,27.6,20.5,0.24,0.421,0.315,30.4
"Festa, David",701581,MIN,CH,Changeup,-1.0,-3,308,28.0,87,0.237,0.463,0.32,39.4,32.2,23.0,0.203,0.328,0.262,30.2
"Keller, Brad",641745,BOS,FF,4-Seam Fastball,-1.3,-4,280,37.7,87,0.295,0.423,0.387,13.1,10.3,12.0,0.246,0.415,0.333,34.8
"Abbott, Andrew",671096,CIN,CH,Changeup,-0.3,-1,381,16.3,87,0.214,0.429,0.299,27.3,13.8,15.8,0.205,0.368,0.264,23.6
"Turnbull, Spencer",605513,PHI,FF,4-Seam Fastball,0.1,0,321,35.0,87,0.28,0.453,0.378,16.2,17.2,19.2,0.287,0.512,0.391,45.0
"Skubal, Tarik",669373,DET,SL,Slider,0.5,2,423,14.9,87,0.169,0.364,0.309,34.4,28.7,22.9,0.203,0.413,0.312,34.6
"Soto, Gregory",642397,BAL,SL,Slider,-0.4,-1,322,33.5,87,0.221,0.364,0.297,49.4,41.4,31.6,0.185,0.338,0.273,38.1
"Farmer, Buck",571656,CIN,SL,Slider,1.4,6,407,34.8,87,0.138,0.313,0.214,37.6,41.4,27.5,0.149,0.288,0.214,28.3
"Gibson, Kyle",502043,STL,FF,4-Seam Fastball,-1.7,-6,367,13.3,86,0.268,0.563,0.416,6.5,11.6,14.3,0.292,0.616,0.434,43.5
"Ramírez, Yohan",670990,BOS,SI,Sinker,-1.5,-5,306,39.8,86,0.343,0.5,0.451,13.9,10.5,19.6,0.295,0.473,0.399,38.7
"Bradford, Cody",674003,TEX,CH,Changeup,1.0,3,321,27.3,86,0.21,0.333,0.292,33.8,25.6,24.7,0.234,0.376,0.29,23.7
"Assad, Javier",665871,CHC,FF,4-Seam Fastball,-0.8,-3,410,16.2,86,0.324,0.486,0.383,19.8,23.3,16.1,0.297,0.477,0.368,50.9
"Booser, Cam",592155,BOS,FF,4-Seam Fastball,0.3,1,285,41.0,86,0.244,0.423,0.323,25.1,25.6,21.2,0.251,0.452,0.336,44.6
"Musgrove, Joe",605397,SD,ST,Sweeper,1.0,3,317,20.0,86,0.169,0.351,0.26,33.8,34.9,27.5,0.152,0.282,0.234,31.3
"Kolek, Stephen",663568,SD,SI,Sinker,0.3,1,328,41.2,86,0.311,0.351,0.361,19.3,11.6,13.5,0.273,0.371,0.345,56.3
"Mize, Casey",663554,DET,FS,Split-Finger,-0.4,-1,325,18.2,86,0.286,0.405,0.311,32.2,23.3,16.7,0.296,0.452,0.328,50.8
"Yates, Kirby",489446,TEX,FS,Split-Finger,2.0,8,397,38.7,86,0.114,0.139,0.151,31.1,29.1,16.9,0.174,0.219,0.208,32.7
"Garrett, Reed",657585,NYM,FS,Split-Finger,0.8,2,266,27.1,85,0.132,0.158,0.195,51.1,54.1,27.2,0.12,0.155,0.173,21.9
"Hoffman, Jeff",656546,PHI,SL,Slider,0.9,3,408,40.8,85,0.198,0.309,0.254,45.2,41.2,26.7,0.179,0.333,0.241,42.6
"Ottavino, Adam",493603,NYM,ST,Sweeper,0.9,3,375,37.4,85,0.225,0.38,0.334,27.2,20.0,15.6,0.194,0.312,0.293,25.5
"Díaz, Yilber",700270,AZ,FF,4-Seam Fastball,-1.4,-4,272,58.0,85,0.301,0.521,0.391,11.2,9.4,11.3,0.311,0.491,0.393,47.0
"Kelly, Michael",547184,ATH,ST,Sweeper,1.7,4,254,54.0,85,0.227,0.293,0.262,23.2,15.3,15.9,0.227,0.356,0.288,20.0
"Lodolo, Nick",666157,CIN,CH,Changeup,-0.4,-1,306,16.4,85,0.232,0.39,0.323,25.9,5.9,9.6,0.278,0.432,0.323,40.3
"Mlodzinski, Carmen",669387,PIT,FF,4-Seam Fastball,0.9,3,345,39.8,85,0.174,0.304,0.281,25.5,27.1,18.1,0.189,0.311,0.292,41.7
"Cortes, Nestor",641482,NYY,CH,Changeup,-1.2,-3,274,9.6,85,0.226,0.369,0.282,32.6,28.2,17.8,0.222,0.357,0.255,40.0
"Fulmer, Carson",608334,LAA,FF,4-Seam Fastball,0.0,0,334,22.7,85,0.224,0.447,0.329,19.2,28.2,22.4,0.215,0.463,0.324,64.2
"Duran, Jhoan",661395,MIN,FS,Split-Finger,1.7,5,277,31.4,85,0.237,0.362,0.316,21.3,12.9,22.0,0.251,0.324,0.291,37.7
"Weissert, Greg",669711,BOS,SI,Sinker,1.0,3,342,33.2,85,0.342,0.43,0.365,11.4,10.6,24.3,0.319,0.467,0.368,50.0
"Anderson, Justin",605121,CWS,FF,4-Seam Fastball,1.2,4,313,33.1,84,0.174,0.261,0.282,24.8,19.0,15.4,0.235,0.463,0.359,40.7
"Rodriguez, Grayson",680570,BAL,SL,Slider,-1.0,-3,297,15.8,84,0.25,0.563,0.357,36.1,27.4,25.3,0.269,0.522,0.344,48.3
"Suarez, José",660761,LAA,CH,Changeup,-2.1,-5,244,24.7,84,0.243,0.459,0.366,33.3,28.6,25.5,0.229,0.399,0.322,46.0
"Vásquez, Randy",681190,SD,SI,Sinker,-2.9,-8,270,16.0,84,0.434,0.592,0.482,11.2,8.3,13.5,0.34,0.516,0.401,42.0
"Carrasco, Carlos",471911,CLE,SI,Sinker,-1.5,-4,289,17.1,84,0.306,0.611,0.427,13.4,10.7,17.3,0.324,0.573,0.433,40.6
"Ortiz, Luis",682847,PIT,FC,Cutter,0.8,3,423,19.7,84,0.273,0.416,0.333,17.3,7.1,14.3,0.28,0.453,0.342,34.7
"Sandlin, Nick",680704,CLE,SL,Slider,-0.9,-3,349,34.8,84,0.243,0.457,0.347,41.3,26.2,19.6,0.253,0.426,0.351,38.0
"Peterson, David",656849,NYM,CH,Changeup,0.4,1,307,16.4,84,0.211,0.324,0.295,27.1,10.7,10.1,0.253,0.368,0.331,42.9
"Wilson, Steven",621051,CWS,ST,Sweeper,-1.0,-3,318,51.0,84,0.222,0.472,0.339,29.9,26.2,24.2,0.22,0.385,0.301,26.4
"Jiménez, Dany",666204,ATH,SL,Slider,-0.8,-2,263,58.4,83,0.185,0.385,0.335,35.5,27.7,24.7,0.162,0.302,0.298,24.4
"Duran, Jhoan",661395,MIN,FF,4-Seam Fastball,-0.2,-1,359,40.7,83,0.296,0.408,0.354,36.1,33.7,26.4,0.204,0.3,0.284,33.3
"Spence, Mitch",687765,ATH,SI,Sinker,-1.3,-5,361,14.6,83,0.342,0.408,0.36,16.0,4.8,9.1,0.316,0.391,0.332,48.6
"Milner, Hoby",571948,MIL,ST,Sweeper,0.3,1,337,32.3,83,0.233,0.37,0.296,25.4,33.7,25.7,0.2,0.288,0.251,38.8
"Rodriguez, Eduardo",593958,AZ,FF,4-Seam Fastball,0.1,0,369,42.6,83,0.257,0.5,0.374,26.7,21.7,18.6,0.269,0.549,0.397,54.7
"Buttó, José",676130,NYM,FF,4-Seam Fastball,2.3,9,384,31.4,83,0.145,0.188,0.225,31.9,33.7,25.2,0.163,0.301,0.268,34.9
"Erceg, Lucas",668674,KC,FF,4-Seam Fastball,0.0,0,293,30.9,83,0.233,0.397,0.32,28.1,33.7,29.8,0.232,0.438,0.334,46.7
"Rogers, Trevor",669432,BAL,FC,Cutter,-2.2,-10,461,20.6,83,0.312,0.506,0.386,25.9,14.5,12.5,0.281,0.391,0.321,32.3
"Leasure, Jordan",673929,CWS,FF,4-Seam Fastball,1.3,4,335,59.8,83,0.169,0.308,0.297,25.7,15.7,15.7,0.192,0.378,0.329,25.9
"Muñoz, Roddery",682610,MIA,SL,Slider,-2.2,-7,302,20.3,82,0.257,0.514,0.371,32.9,32.9,20.1,0.253,0.442,0.335,36.2
"Cecconi, Slade",677944,AZ,SL,Slider,-1.0,-3,306,23.7,82,0.286,0.506,0.35,19.7,13.4,11.2,0.279,0.526,0.361,38.8
"Bernardino, Brennan",657514,BOS,CU,Curveball,-0.3,-1,304,35.3,82,0.197,0.316,0.281,31.2,31.7,22.4,0.212,0.365,0.284,31.4
"Faedo, Alex",656412,DET,SL,Slider,0.7,3,399,39.6,82,0.171,0.314,0.27,43.0,29.3,16.2,0.19,0.331,0.286,23.4
"Hernández, Jonathan",642546,SEA,SI,Sinker,-2.1,-6,285,37.5,82,0.311,0.574,0.47,15.0,8.5,9.2,0.293,0.557,0.448,48.1
"Jax, Griffin",643377,MIN,FF,4-Seam Fastball,2.7,9,325,30.4,82,0.154,0.295,0.225,29.6,29.3,27.9,0.221,0.439,0.301,51.9
"Farmer, Buck",571656,CIN,SI,Sinker,0.8,2,278,23.8,82,0.265,0.412,0.352,14.8,8.5,12.3,0.315,0.521,0.411,33.9
"Saucedo, Tayler",642048,SEA,SI,Sinker,1.6,5,284,45.4,82,0.25,0.306,0.304,18.8,18.3,26.8,0.229,0.303,0.292,31.6
"Voth, Austin",608723,SEA,FC,Cutter,0.6,2,329,33.8,82,0.28,0.427,0.338,28.8,14.6,16.0,0.233,0.383,0.3,28.6
"Fairbanks, Pete",664126,TB,SL,Slider,2.3,7,312,44.8,82,0.158,0.263,0.215,23.6,30.5,25.8,0.222,0.313,0.257,37.7
"Kelly, Zack",677161,BOS,FF,4-Seam Fastball,-1.0,-3,286,29.9,81,0.25,0.344,0.362,23.0,24.7,17.9,0.274,0.493,0.403,38.6
"Ginn, J.T.",669372,ATH,SI,Sinker,-1.4,-4,259,50.3,81,0.319,0.472,0.383,20.5,14.8,21.8,0.29,0.494,0.379,51.7
"Spiers, Carson",686730,CIN,ST,Sweeper,-1.9,-7,368,23.7,81,0.291,0.544,0.362,31.9,28.4,16.5,0.225,0.446,0.295,30.4
"Hader, Josh",623352,HOU,SL,Slider,2.1,7,320,27.4,81,0.117,0.234,0.186,60.2,44.4,33.3,0.179,0.331,0.242,41.5
"Honeywell, Brent",641703,LAD,FF,4-Seam Fastball,0.9,3,302,50.8,81,0.254,0.418,0.341,13.8,12.3,12.0,0.281,0.411,0.353,45.0
"Leiter Jr., Mark",643410,NYY,SI,Sinker,-2.1,-6,290,28.6,81,0.386,0.6,0.485,9.9,9.9,19.5,0.358,0.573,0.444,46.8
"Brazobán, Huascar",623211,NYM,CH,Changeup,1.5,4,260,28.9,81,0.176,0.23,0.226,39.6,35.8,23.8,0.161,0.202,0.209,20.0
"Oller, Adam",670124,MIA,FF,4-Seam Fastball,-3.2,-9,298,42.0,81,0.323,0.677,0.497,15.6,12.3,14.3,0.266,0.614,0.433,56.4
"Maton, Phil",664208,NYM,FC,Cutter,1.4,5,383,35.5,81,0.174,0.217,0.25,28.0,18.5,14.6,0.214,0.316,0.3,35.2
"Wilson, Bryse",669060,MIL,FF,4-Seam Fastball,-2.5,-6,244,14.9,81,0.274,0.479,0.359,23.1,32.1,16.0,0.247,0.437,0.331,46.8
"Jarvis, Bryce",686826,AZ,SL,Slider,0.5,1,241,24.0,81,0.233,0.288,0.271,29.9,23.5,19.4,0.241,0.356,0.297,36.4
"Shuster, Jared",694363,CWS,SL,Slider,0.7,3,367,28.4,81,0.25,0.316,0.267,28.8,18.5,13.2,0.27,0.404,0.307,24.2
"Schwellenbach, Spencer",680885,ATL,FC,Cutter,0.6,2,318,16.9,81,0.27,0.5,0.358,19.9,6.2,8.6,0.273,0.461,0.349,31.9
"Baz, Shane",669358,TB,CU,Curveball,1.2,3,247,20.5,81,0.169,0.247,0.217,31.1,33.3,25.0,0.198,0.304,0.245,38.0
"Ober, Bailey",641927,MIN,ST,Sweeper,2.0,6,319,11.8,81,0.105,0.171,0.154,30.4,32.1,17.2,0.139,0.232,0.193,18.0
"Roycroft, Chris",688297,STL,SI,Sinker,-0.2,-1,277,46.5,81,0.257,0.357,0.341,17.6,13.6,15.3,0.25,0.341,0.32,40.0
"Hernández, Jonathan",642546,SEA,SL,Slider,0.4,2,375,49.3,81,0.205,0.342,0.258,39.4,27.2,19.1,0.197,0.33,0.254,33.3
